 delta_p[0][1]  delta_p[0][2]  delta_p[0][3]  delta_p[0][4]  delta_p[1][0]  delta_p[1][2]  delta_p[2][0]  delta_p[2][1]  delta_p[3][0]  delta_p[3][4]  delta_p[4][0]  delta_p[4][3] 
 -0.00224300296831359  0.0025979451848847646  -0.0024021386236654507  0.002782177120721485  0.0020267332423848927  -9.493541266891725E-6  -0.0026918341850787897  9.493541266891725E-6  0.002185133471385825  -1.0164529868461614E-5  -0.002875633734319649  1.0164529868461614E-5 
 -0.0031643708479016652  0.0036663986540546034  -0.0033282391191278293  0.0038562652314340085  0.0029126393033998  -1.3393261465211026E-5  -0.003776040023200977  1.3393261465211026E-5  0.003076478769585833  -1.4084736847053136E-5  -0.003965037746297639  1.4084736847053136E-5 
 0.0025413114037569073  -0.003025213082253231  0.0023762829748363856  -0.0028283133101041358  -0.002660678653867876  1.0871334396256316E-5  0.002885509465272662  -1.0871334396256316E-5  -0.0024952952117303084  1.0165046717247606E-5  0.002690152850789218  -1.0165046717247606E-5 
 0.002751090772942888  -0.003272105905928413  0.0025892651689503055  -0.0030790464523988703  -0.002854895999170992  1.1756824420672274E-5  0.0031478044670265604  -1.1756824420672274E-5  -0.002692421188257299  1.1064405995853122E-5  0.0029565067116976707  -1.1064405995853122E-5 
 0.0027714632967175135  -0.0032931780265101906  0.002604894165870064  -0.003094558998299135  -0.0028612653539106248  1.1832320893745418E-5  0.0031840268880998224  -1.1832320893745418E-5  -0.002693822713538907  1.1119993018837704E-5  0.002987371140292794  -1.1119993018837704E-5 
 0.002781994620814743  -0.0033024514567330243  0.0026109608081270608  -0.003098630162611471  -0.0028587649974198825  1.1865510444408756E-5  0.003207506760666945  -1.1865510444408756E-5  -0.002686683320732186  1.1134540827129058E-5  0.0030057956743121395  -1.1134540827129058E-5 
 0.0034676497564909425  -0.00411229745224162  0.0032928905955458276  -0.0039039251473411696  -0.0035502280077039927  1.4774466997380387E-5  0.003993133464962995  -1.4774466997380387E-5  -0.003373961454599339  1.4028231035467797E-5  0.003787983932866723  -1.4028231035467797E-5 
 0.0034391953820502863  -0.004077974386010652  0.003261531686064245  -0.003866118567856347  -0.0035156019615243395  1.4651634991480478E-5  0.003967214710677069  -1.4651634991480478E-5  -0.003336303306298305  1.3892260270154111E-5  0.0037586694948714694  -1.3892260270154111E-5 
 0.003406929727127306  -0.004039119963742621  0.00322644371290437  -0.0038238722812309334  -0.003477414918297228  1.4511918600135232E-5  0.00393648561376736  -1.4511918600135232E-5  -0.0032952072303231716  1.3740372523329825E-5  0.0037245877184091114  -1.3740372523329825E-5 
 0.0033743780765114195  -0.0039998992308163395  0.003191391085294981  -0.0037816527367056096  -0.003439181755197751  1.437090590883372E-5  0.0039050913679083976  -1.437090590883372E-5  -0.0032544192630297175  1.3588595948021975E-5  0.0036901930569683827  -1.3588595948021975E-5 
 -0.0015725030598652268  0.0018311606284733273  -0.0017598837940226986  0.0020498516740445893  0.0014382635452605541  -6.65684427758606E-6  -0.0019077567851120136  6.65684427758606E-6  0.0016297169705410397  -7.4484635064209215E-6  -0.002123541684511565  7.4484635064209215E-6 
 -4.478705653916393E-4  5.215610959368178E-4  -6.419912250947846E-4  7.478123411033266E-4  3.514059102442957E-4  -1.8959364567194825E-6  -5.763338584081623E-4  1.8959364567194825E-6  5.486867374600024E-4  -2.7173091581289555E-6  -8.00359642425974E-4  2.7173091581289555E-6 
 6.076054514281282E-4  -7.199969076943091E-4  4.1267962896540666E-4  -4.888140065162361E-4  -6.720988735615663E-4  2.5868571320586398E-6  6.831311495574255E-4  -2.5868571320586398E-6  -4.749254971159189E-4  1.7564896950261755E-6  4.5351227541345907E-4  -1.7564896950261755E-6 
 0.001434671461204573  -0.0016998834600165935  0.00124311174359093  -0.0014722853687061388  -0.0014738974713246478  6.107371007146867E-6  0.0016773572868622466  -6.107371007146867E-6  -0.0012808609275083427  5.290289493586897E-6  0.0014507598694848411  -5.290289493586897E-6 
 0.0015861152733691597  -0.0018791309861363459  0.0013941644425727873  -0.0016509922853202852  -0.0015968748741990169  6.751280892558498E-6  0.0018893777271600243  -6.751280892558498E-6  -0.0014044920719982201  5.932496051741509E-6  0.0016607629423930348  -5.932496051741509E-6 
 0.00105647857441582  -0.0012586651641939284  8.624962114680557E-4  -0.0010270924285435967  -0.0010840528177951114  4.522047927224548E-6  0.0012825522561428215  -4.522047927224548E-6  -8.894149780758198E-4  3.6903562374845933E-6  0.0010502629276913922  -3.6903562374845933E-6 
 4.162715090210156E-4  -4.987297592542461E-4  2.163307884615051E-4  -2.5906235153172474E-4  -4.706656805311127E-4  1.791790179339614E-6  5.43960969267232E-4  -1.791790179339614E-6  -2.6980144302513054E-4  9.308725879009216E-7  3.03281460190874E-4  -9.308725879009216E-7 
 -4.35502942696786E-4  4.988463275523713E-4  -6.611510612231086E-4  7.575667823829235E-4  3.418551540335102E-4  -1.8435473911893041E-6  -4.2293667614856645E-4  1.8435473911893041E-6  5.687711501138892E-4  -2.7980042744957245E-6  -6.830711312915128E-4  2.7980042744957245E-6 
 0.006494364626259852  -0.00786856593229146  0.006285442597146584  -0.007611602764427516  -0.0063844502445782325  2.8273363490427528E-5  0.007711693296794664  -2.8273363490427528E-5  -0.006176782514373258  2.7354015713854096E-5  0.007457170962581472  -2.7354015713854096E-5 
 0.008315484782414728  -0.010084441875765293  0.008129744866351984  -0.009854245403815298  -0.008164844504612745  3.622292611638045E-5  0.009867435609756114  -3.622292611638045E-5  -0.007980861708787756  3.540091725540151E-5  0.00964050632384783  -3.540091725540151E-5 
 0.009955603690084303  -0.012083833066476757  0.009770254576423554  -0.011852807080586558  -0.009755626950866514  4.3401874620485614E-5  0.011795711293590472  -4.3401874620485614E-5  -0.0095726057647596  4.25779969219775E-5  0.011568986550088312  -4.25779969219775E-5 
 0.011788017916519067  -0.014320204019881544  0.011602138448452592  -0.014087075551373118  -0.011530368780618971  5.143132603535605E-5  0.01394900301658808  -5.143132603535605E-5  -0.011347475245017336  5.060114040134067E-5  0.013721369555526053  -5.060114040134067E-5 
 0.0033064271211209473  -0.004020108550800927  0.0031171229281170554  -0.003787943762517898  -0.003744289376321319  1.4437458144556103E-5  0.0035473557292142743  -1.4437458144556103E-5  -0.0035499380167181016  1.3605614668676935E-5  0.003322126433744188  -1.3605614668676935E-5 
 0.0031069082701726813  -0.003777083987305474  0.002903423473185285  -0.003527816286293728  -0.0036081394702520697  1.3566749341720197E-5  0.0032382386251867956  -1.3566749341720197E-5  -0.00339892174166323  1.267334241106255E-5  0.00299702053533224  -1.267334241106255E-5 
 0.003113342117572415  -0.003784408141232376  0.0029084515093700247  -0.003533434655608403  -0.003679454540900906  1.3593059300376353E-5  0.003175659678614551  -1.3593059300376353E-5  -0.003467953638931931  1.2693541918906703E-5  0.0029339423128220687  -1.2693541918906703E-5 
 0.0031262765129831394  -0.00379962291627578  0.0029207059463374208  -0.0035478233677821436  -0.0037607865541495755  1.3647649947046148E-5  0.0031170576319112797  -1.3647649947046148E-5  -0.0035476503300202467  1.2745184122309183E-5  0.0028758126157555353  -1.2745184122309183E-5 
 -0.004195540569778444  0.004766167822431555  -0.004409351973137632  0.005011075948871735  0.002904806420708894  -1.7766505010285982E-5  -0.005604678109168759  1.7766505010285982E-5  0.003134316748770516  -1.8669032428419996E-5  -0.005836411588205692  1.8669032428419996E-5 
 -0.005594968844327752  0.006360714826143976  -0.005821893205592232  0.006621420022952407  0.0041941396615392534  -2.3682634488153553E-5  -0.007261156030679672  2.3682634488153553E-5  0.0044388534517167955  -2.463851166112363E-5  -0.007506755981239621  2.463851166112363E-5 
 -0.006529076061916328  0.007429533917498787  -0.006750488418532541  0.0076846998207997785  0.005025920373032733  -2.76349938062026E-5  -0.00839568596648732  2.76349938062026E-5  0.005267384148282872  -2.8567195329287642E-5  -0.008634025310215065  2.8567195329287642E-5 
 -0.007480614117461926  0.008520240881928487  -0.007695996008663997  0.008769291035008564  0.005877223796968423  -3.1661203191646337E-5  -0.009551292541949863  3.1661203191646337E-5  0.0061150647790100265  -3.256746884972017E-5  -0.009781716784175387  3.256746884972017E-5 
 0.027828873482420136  -0.033680023867106  0.027632628911504753  -0.033422955627798956  -0.027139829966412066  1.210391625612317E-4  0.032699875295470804  -1.210391625612317E-4  -0.026953714560889352  1.2013360419871333E-4  0.032461180660234845  -1.2013360419871333E-4 
 0.03061636556335401  -0.036981434456730966  0.03044893188187814  -0.0367578978335672  -0.029945582710844576  1.3280935727877363E-4  0.035997928894147435  -1.3280935727877363E-4  -0.029789383145711668  1.3202388872457504E-4  0.035793894536510606  -1.3202388872457504E-4 
 0.0326011096511678  -0.03929482888836944  0.03242645425507362  -0.039061419033330935  -0.03194405410147283  1.4110739705941455E-4  0.038321480216282566  -1.4110739705941455E-4  -0.03178144844554254  1.402884482359923E-4  0.038109183880294495  -1.402884482359923E-4 
 0.034616666661470674  -0.04163550262261495  0.03443288321413718  -0.04138985591730204  -0.03397902215357007  1.4950554539083782E-4  0.04068026807581404  -1.4950554539083782E-4  -0.03380813472223565  1.4864492963795328E-4  0.040457480725791584  -1.4864492963795328E-4 
 0.035119038441468575  -0.04215026136903788  0.03492552484320299  -0.04189272905590258  -0.034580891765390476  1.5134790254478503E-4  0.0412144453939689  -1.5134790254478503E-4  -0.03439950764312982  1.5044606348624256E-4  0.04098182387897964  -1.5044606348624256E-4 
 0.03923899250393248  -0.046988923302478725  0.03903603420718582  -0.04671722291932667  -0.03870320695562768  1.6871150387842704E-4  0.04604003879327223  -1.6871150387842704E-4  -0.03851400510964709  1.6776276274299562E-4  0.0457969264711835  -1.6776276274299562E-4 
 0.043629114498770605  -0.05213002002009759  0.04341385388502772  -0.05184034559921713  -0.043108415968088565  1.8715413726155816E-4  0.05118483517287942  -1.8715413726155816E-4  -0.0429086705579067  1.8614581028941757E-4  0.05092788350347632  -1.8614581028941757E-4 
 0.048260141972850334  -0.057536286671595605  0.04802981855763733  -0.05722496767464236  -0.047768317589071074  2.0654473137682317E-4  0.056613929471733826  -2.0654473137682317E-4  -0.04755539421041988  2.054646392792847E-4  0.056339959622278  -2.054646392792847E-4 
 0.0039191207537427886  -0.0046621837151938905  0.0036542062647271223  -0.004344179236511536  -0.004610588124293713  1.6734891907788096E-5  0.0037836378890290234  -1.6734891907788096E-5  -0.00431570409472215  1.5596479983059908E-5  0.003508125009986429  -1.5596479983059908E-5 
 0.003998867556042285  -0.004746830587333051  0.0037109807463480138  -0.0044021046121685  -0.004615816835745079  1.7037670438924124E-5  0.003913819099437887  -1.7037670438924124E-5  -0.0042938145436011155  1.580372182274914E-5  0.0036185560424826235  -1.580372182274914E-5 
 0.00432773246309992  -0.005126243736498282  0.004012604412139353  -0.004749618614042106  -0.004822644336229587  1.839499088518437E-5  0.004368713632427301  -1.839499088518437E-5  -0.004468759014315538  1.7047477186338256E-5  0.0040496676054004865  -1.7047477186338256E-5 
 0.004692124251487684  -0.005546123602780284  0.0043422622990192394  -0.005128805396338976  -0.005024420241365846  1.9896306685751597E-5  0.00489615327915871  -1.9896306685751597E-5  -0.004630882929930635  1.8403932770638676E-5  0.0045457781812956455  -1.8403932770638676E-5 
 0.004988730539960073  -0.005884307543322365  0.0045989860386441705  -0.005420418870158983  -0.005072057612569125  2.110350721906684E-5  0.0055507494736275476  -2.110350721906684E-5  -0.004650026709029476  1.944530656317056E-5  0.005137916484642346  -1.944530656317056E-5 
 0.005232066242552236  -0.006163704917181434  0.004801327377663256  -0.00565171823569699  -0.0052182619887943815  2.2101420949383055E-5  0.0058813854168242585  -2.2101420949383055E-5  -0.00475093308814678  2.027201671239709E-5  0.005429300304570006  -2.027201671239709E-5 
 0.005377362534257912  -0.006326618287332053  0.0049128707956356266  -0.0057753149053922925  -0.005242437586506554  2.2682832423015498E-5  0.006120144857419518  -2.2682832423015498E-5  -0.004736736257228813  2.0713339026201538E-5  0.005638110738843238  -2.0713339026201538E-5 
 0.005473077188838715  -0.006430625034724358  0.004981389442917816  -0.005847895706551753  -0.005191057776681163  2.3053747181478457E-5  0.0063249697378182645  -2.3053747181478457E-5  -0.004653216597276355  2.097226477815184E-5  0.005821351588153334  -2.097226477815184E-5 
 0.018153327938307484  -0.021300321879323292  0.017645281758092324  -0.020686024519150692  -0.017673791301284325  7.635699685692998E-5  0.021329492211936696  -7.635699685692998E-5  -0.01711178708120542  7.418298800132561E-5  0.020833240545428566  -7.418298800132561E-5 
 0.018680268384127174  -0.021898402051203192  0.018148696820972532  -0.02125622375277203  -0.018079431619245412  7.850524634633871E-5  0.022058886087730656  -7.850524634633871E-5  -0.017491340068119143  7.623320529148714E-5  0.021542864904461112  -7.623320529148714E-5 
 0.019221317369108704  -0.02251151262361617  0.018678370834564362  -0.021855785262687277  -0.01848740469496235  8.070756960876224E-5  0.022818078090910632  -8.070756960876224E-5  -0.0178847387885952  7.8388337115598E-5  0.02229639542524353  -7.8388337115598E-5 
 0.019745967832189848  -0.023103819930600622  0.019196858805898387  -0.022440752720029877  -0.018869029281482597  8.283737684777748E-5  0.023572412679865096  -8.283737684777748E-5  -0.01825682911614024  8.049286265077171E-5  0.023051078086112398  -8.049286265077171E-5 
 -0.0425704231388373  0.05036083685497417  -0.04311644365337486  0.05103295866223334  0.044229385511837194  -1.805738355109554E-4  -0.04994961610863413  1.805738355109554E-4  0.04488268318037569  -1.8281486190119267E-4  -0.05052673656960849  1.8281486190119267E-4 
 -0.04212604055418723  0.04983366796579958  -0.04262601294972512  0.050452018823747835  0.04376672030543105  -1.7870107845396888E-4  -0.04943542300540571  1.7870107845396888E-4  0.04437737574004075  -1.8075379715298823E-4  -0.04996081770367766  1.8075379715298823E-4 
 -0.041887149052676875  0.04954845904091698  -0.04238213264575563  0.05016108900217375  0.04350490112650718  -1.7767329913098706E-4  -0.04915027713512288  1.7767329913098706E-4  0.04411125345667699  -1.7970573102843446E-4  -0.04967025854152496  1.7970573102843446E-4 
 -0.041660363368706044  0.04927752008789099  -0.042150522464709184  0.04988461317020665  0.043255065192635556  -1.766956337903025E-4  -0.04887880011357382  1.766956337903025E-4  0.043857203095825525  -1.7870841699618722E-4  -0.04939357141206813  1.7870841699618722E-4 
 0.0051874247100656135  -0.006063666973499693  0.004689099179586265  -0.005476120203397272  -0.004260123371427227  2.174708082591792E-5  0.006540679126398885  -2.174708082591792E-5  -0.003695376111338078  1.964705428747493E-5  0.0060630127198493255  -1.964705428747493E-5 
 0.004960454563931904  -0.005798054296832333  0.00442955389753763  -0.005172621568732438  -0.004126590485316939  2.079791203613013E-5  0.006239038850427647  -2.079791203613013E-5  -0.003535107790284542  1.8561686175644354E-5  0.00571641519688626  -1.8561686175644354E-5 
 0.004846022678989925  -0.005664538515034678  0.004316618676000417  -0.005040931674244575  -0.004100856019586985  2.0320671978879545E-5  0.006061020365333292  -2.0320671978879545E-5  -0.0035158737186122835  1.8090605308884733E-5  0.005531242651031221  -1.8090605308884733E-5 
